ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,TentCampers,RVCampers,Backcountry
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2001,8,76561,1306,286,0,2158
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2001,9,64264,189,69,0,380
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2001,10,624,47,0,0,95
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2001,11,74,37,0,0,45
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2001,12,46,18,0,0,12
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2002,1,174,51,0,0,0
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2002,2,174,159,0,0,0
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2002,3,187,51,0,0,0
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2002,4,585,53,7,0,0
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2002,5,71676,191,49,0,0
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2002,6,81396,350,167,0,0
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2002,7,93032,123,341,0,0
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2002,8,92793,79,221,0,0
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2002,9,66191,72,13,0,0
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2002,10,1589,38,0,0,0
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2002,11,173,26,0,0,0
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2002,12,173,18,0,0,0
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2003,1,54,42,0,0,18
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2003,2,56,84,0,0,51
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2003,3,43,37,0,0,12
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2003,4,68,35,0,0,62
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2003,5,46093,94,26,0,787
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2003,6,76891,185,140,0,1761
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2003,7,93887,134,168,0,2187
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2003,8,90500,94,137,0,1987
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2003,9,58244,59,8,0,690
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2003,10,226,53,0,0,239
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2003,11,159,47,0,0,21
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2003,12,98,36,0,0,0
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2004,1,64,50,0,0,0
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2004,2,73,67,0,0,0
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2004,3,28,1,0,0,195
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2004,4,510,22,7,0,78
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2004,5,45512,67,51,0,986
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2004,6,82066,80,96,0,1716
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2004,7,85286,117,230,0,2714
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2004,8,83350,78,282,0,2850
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2004,9,56627,53,14,0,86
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2004,10,40,28,0,0,0
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2004,11,65,53,0,0,37
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2004,12,65,74,0,0,9
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2005,1,58,11,0,0,15
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2005,2,63,43,0,0,31
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2005,3,101,37,0,0,75
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2005,4,224,18,7,0,144
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2005,5,51792,72,54,0,742
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2005,6,82032,149,138,0,975
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2005,7,81442,144,104,0,888
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2005,8,84146,103,93,0,856
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2005,9,59586,88,26,0,694
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2005,10,226,74,2,0,159
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2005,11,74,28,0,0,33
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2005,12,85,44,0,0,18
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2006,1,77,34,0,0,15
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2006,2,173,36,0,0,22
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2006,3,173,32,0,0,22
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2006,4,173,26,0,0,22
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2006,5,57883,57,40,0,573
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2006,6,92495,122,133,0,938
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2006,7,96563,170,187,0,1562
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2006,8,100830,117,82,0,918
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2006,9,64344,56,12,0,519
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2006,10,319,34,0,0,39
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2006,11,176,0,0,0,22
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2006,12,176,50,0,0,22
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2007,1,173,0,0,0,22
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2007,2,168,0,0,0,0
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2007,3,168,0,0,0,0
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2007,4,184,0,0,0,80
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2007,5,58969,246,16,0,435
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2007,6,94785,280,162,0,1085
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2007,7,103937,293,253,0,1529
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2007,8,103240,312,140,0,1437
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2007,9,75990,42,11,0,426
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2007,10,225,13,0,0,174
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2007,11,222,0,0,0,12
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2007,12,150,0,0,0,0
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2008,1,173,0,0,0,22
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2008,2,175,0,0,0,22
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2008,3,173,24,0,0,22
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2008,4,160,18,0,0,16
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2008,5,63241,32,12,0,506
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2008,6,90469,92,141,0,1276
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2008,7,98691,106,204,0,1994
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2008,8,95191,78,175,0,1444
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2008,9,70034,32,0,0,414
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2008,10,250,21,0,0,99
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2008,11,179,1,0,0,40
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2008,12,175,0,0,0,33
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2009,1,173,0,0,0,22
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2009,2,175,20,0,0,22
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2009,3,164,0,0,0,0
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2009,4,157,16,0,0,24
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2009,5,60736,28,43,0,416
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2009,6,99356,68,71,0,1049
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2009,7,107466,97,154,0,1562
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2009,8,98353,55,114,0,1330
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2009,9,71146,29,7,0,20
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2009,10,325,9,0,0,52
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2009,11,155,0,0,0,22
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2009,12,155,0,0,0,22
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2010,1,173,0,0,0,22
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2010,2,175,20,0,0,22
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2010,3,162,0,0,0,0
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2010,4,238,25,0,0,56
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2010,5,60540,57,16,0,1037
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2010,6,104399,98,169,0,1209
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2010,7,105344,110,170,0,1718
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2010,8,106284,66,142,0,1293
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2010,9,66647,41,1,0,570
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2010,10,222,34,0,0,151
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2010,11,173,3,0,0,22
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2010,12,173,0,0,0,22
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2011,1,173,0,0,0,22
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2011,2,175,20,0,0,22
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2011,3,162,0,0,0,0
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2011,4,178,16,0,0,79
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2011,5,45959,68,50,0,443
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2011,6,104190,134,235,0,1152
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2011,7,102477,114,277,0,1500
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2011,8,111359,51,214,0,1212
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2011,9,66794,13,34,0,240
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2011,10,173,4,0,0,22
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2011,11,173,4,0,0,22
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2011,12,173,4,0,0,22
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2012,1,173,0,0,0,22
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2012,2,173,14,0,0,22
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2012,3,162,0,0,0,0
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2012,4,229,16,0,0,70
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2012,5,59431,58,68,0,411
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2012,6,100885,76,197,0,972
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2012,7,110247,112,228,0,1530
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2012,8,108945,82,116,0,1135
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2012,9,73602,34,19,0,1179
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2012,10,167,2,0,0,18
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2012,11,150,2,0,0,0
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2012,12,173,0,0,0,22
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2013,1,173,0,0,0,22
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2013,2,173,16,0,0,22
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2013,3,162,10,0,0,0
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2013,4,794,14,0,0,47
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2013,5,70557,82,51,0,468
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2013,6,110905,89,130,0,804
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2013,7,114650,63,222,0,1440
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2013,8,116945,148,209,0,1133
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2013,9,85758,155,20,0,60
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2013,10,168,18,0,0,0
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2013,11,150,0,0,0,0
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2013,12,155,0,175,0,22
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2014,1,173,0,0,0,22
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2014,2,173,0,0,0,22
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2014,3,168,0,0,0,0
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2014,4,1455,6,0,0,15
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2014,5,79720,65,60,0,687
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2014,6,108644,76,200,0,1084
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2014,7,119282,81,327,0,1534
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2014,8,110795,57,173,0,1458
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2014,9,79648,20,4,0,1385
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2014,10,291,17,0,0,52
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2014,11,205,8,0,0,22
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2014,12,173,6,0,0,22
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2015,1,173,0,0,0,22
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2015,2,223,18,0,0,22
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2015,3,185,0,0,0,22
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2015,4,208,6,0,0,36
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2015,5,74519,31,32,0,560
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2015,6,107364,52,181,0,1176
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2015,7,182324,76,246,0,1279
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2015,8,152155,59,184,0,1435
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2015,9,33573,10,15,0,1588
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2015,10,282,21,0,0,70
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2015,11,174,0,0,0,22
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2015,12,173,0,0,0,22
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2016,1,173,0,0,0,22
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2016,2,173,16,0,0,22
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2016,3,173,5,0,0,22
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2016,4,2505,18,0,0,48
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2016,5,80664,102,80,0,516
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2016,6,115336,124,215,0,1009
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2016,7,115207,121,346,0,2055
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2016,8,120251,118,248,0,1534
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2016,9,84965,62,19,0,670
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2016,10,350,15,0,0,195
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2016,11,201,15,0,0,46
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2016,12,173,4,0,0,22
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2017,1,173,48,0,0,22
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2017,2,172,0,0,0,16
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2017,3,172,40,0,0,16
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2017,4,185,18,0,0,0
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2017,5,100414,31,107,0,431
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2017,6,108729,55,239,0,1324
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2017,7,116760,71,279,0,1741
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2017,8,122709,48,270,0,1518
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2017,9,95615,10,6,0,712
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2017,10,1748,38,0,0,150
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2017,11,207,22,0,0,34
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2017,12,173,0,0,0,22
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2018,1,173,20,0,0,22
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2018,2,173,18,0,0,22
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2018,3,173,8,0,0,22
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2018,4,445,8,0,0,34
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2018,5,111753,114,91,0,773
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2018,6,121804,111,148,0,1007
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2018,7,130351,182,286,0,1720
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2018,8,136280,98,234,0,1171
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2018,9,95962,45,24,0,907
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2018,10,383,22,0,0,112
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2018,11,245,18,0,0,28
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2018,12,173,0,0,0,22
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2019,1,173,8,0,0,22
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2019,2,173,28,0,0,22
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2019,3,195,21,0,0,22
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2019,4,3642,13,0,0,86
Glacier Bay NP & PRES,GLBA,National Park,Alaska,AK,2019,5,121332,17,32,0,605
